source_year,domain,sentence_id,text,target,polarity
custom,custom,1247,"Opening August 18th. ""This cheese-centric sandwich stop (reminiscent of MeltKraft) is opening their first PA location at King of Prussia. Think BLTs, burgers, and fried chicken sandwiches covered in cheese, cheese-coated tater tots, and Chocolate Truffle milkshakes on the side.""
Read more at http://www.phillymag.com/foobooz/2016/08/05/news-from-the-burbs-new-restaurants-coming-to-king-of-prussia/#jCBBJCDbpZ4hht62.99",fried chicken sandwiches,neutral
custom,custom,654,"What happened to the Wedding Soup Meatballs? What's in the Wedding Soup, now, are not: round and not Italian in flavor.",Wedding Soup Meatballs,negative
custom,custom,1074,Steamed pork buns and sesame chicken. Must have appetizers.,Steamed pork buns,neutral
custom,custom,1198,"Steaming buffet trays
Foods from all-corners of globe
With Bromo chaser

#Haiku #NOLA_Haiku
#EastBuffet",buffet trays,positive
custom,custom,1705,The staff and food is great here !,food,positive
custom,custom,1262,"The coconut rice is a treat, and goes well with the chicken mint kabab.",chicken mint kabab,neutral
custom,custom,1588,Music is too loud. And the air conditioning must be broken. It is hot in there.,Music,negative
custom,custom,220,"Hot dog! Best selection in town, home style fries, good fries pickles.  Super friendly people.  Eat here!",selection,positive
custom,custom,1776,kinda disappointed... okay but not great. Silverskin on the tuna tartar... so so duck..  so so veggies.. . Perhaps locals are too generous with their rating,veggies,neutral
custom,custom,431,Thursday - 1/2 price wine and fish & chip special,fish & chip special,positive
custom,custom,1748,"Address is 613 E. North Street. Look for a charming green house across from Outliers and near St. Joseph's Brewery, with a parking lot to the west of the building. That's Carrie's commercial kitchen!",green house,positive
custom,custom,1584,"Terrible food, poor service but a lot of TVs   Being generous giving 2 stars.",TVs,positive
custom,custom,1167,Omelette with bell peppers,Omelette with bell peppers,neutral
custom,custom,401,Not sure about anything else but the fish and chips and mushy peas are great. Tonight my wife had the Todd in the hole. It was good but a bit dry. I believe if you come way before closing I bet it would be amazing. Come in and say Mike sent you. They might look at you a bit strange but say it anyways.,Todd in the hole,neutral
custom,custom,1362,Love the chicken tortilla soup,chicken tortilla soup,positive
custom,custom,1247,"Opening August 18th. ""This cheese-centric sandwich stop (reminiscent of MeltKraft) is opening their first PA location at King of Prussia. Think BLTs, burgers, and fried chicken sandwiches covered in cheese, cheese-coated tater tots, and Chocolate Truffle milkshakes on the side.""
Read more at http://www.phillymag.com/foobooz/2016/08/05/news-from-the-burbs-new-restaurants-coming-to-king-of-prussia/#jCBBJCDbpZ4hht62.99",burgers,neutral
custom,custom,1503,Weekend=beer,Weekend=beer,neutral
custom,custom,1585,"Donna knows what she's doing, and takes her time to ensure it's done right.",takes her time,positive
custom,custom,764,"Good cheap lunch with soup, crispy roll,  and ur entree... I love their red curry and masaman curry..8 dollars and it's huge",red curry and masaman curry,positive
custom,custom,1473,Water fountain & bathroom closed for the season ):,bathroom,negative
custom,custom,1192,"If you show a movie ticket, you get a free app. We showed a digital ticket on my phone for the movie we were heading to and it worked.",app,positive
custom,custom,144,Great Cuban sandwich!,Cuban sandwich,positive
custom,custom,560,I loved the chicken Caesar salad and the Flat Tire draft (which was free thanks to a Yelp check-in offer). The waiter was incredibly nice but took a long time to take our order and bring the check once requested.,Flat Tire draft,positive
custom,custom,1632,Best place ever! Every item on the menu rules! Spaghetti sandwich is God,menu,positive
custom,custom,1502,Salsa y margarita championship!,margarita,neutral
custom,custom,879,"Awesome. They charged my card multiple times, nearly causing me an overdraft fee. They didn't even tell me that they had charged it multiple times. The charge had better clear off.",card,negative
custom,custom,1557,Take advantage of their happy hour!,happy hour,positive
custom,custom,1065,"Charbroiled oysters - amazing! Everything else-um, very industrial. Great service. Blackened catch, tired baked potato, flacid green beans.",Charbroiled oysters,positive
custom,custom,1389,"Doing the duck! Take out! take out! (make sure you order dinner so pancake, etc are included)",take out,neutral
custom,custom,223,The best cup of coffee in Tampa,cup of coffee,positive
custom,custom,1403,"Expensive, less options, bad customer services and ignorance employees . Where do I sign up?",employees,negative
custom,custom,30,Best Mahi fish tacos blackened I have ever had. Great atmosphere and cocktails.,cocktails,positive
custom,custom,518,Great shrimp very fresh and tasty.wings are also very good,wings,positive
custom,custom,1708,How. Much. More. Slowly. Can. They. Move?,move,negative
custom,custom,1044,1/2 off Pizza and Drinks from 4-7,Pizza,neutral
custom,custom,534,"Great hoagies... Pricy, but worth it.",hoagies,positive
custom,custom,830,Fantastic blonde from Cindy and Ashlyn!,blonde,positive
custom,custom,1432,I don't even know what to sa--get desert! Awesome happy hour.,happy hour,positive
custom,custom,518,Great shrimp very fresh and tasty.wings are also very good,shrimp,positive
custom,custom,741,Very clean facilities and the staff is very polite!,staff,positive
custom,custom,549,Good selection on the buffet,buffet,positive
custom,custom,1320,"6oz filet with shrimp, green beans with  roasted garlic & a cup of seafood gumbo AND dessert. All for 39.95, this deal lasts all winter.",dessert,neutral
custom,custom,1371,Excellent chile Relleno! Decent prices too I may add.,chile Relleno,positive
custom,custom,107,"Nice service, good ambiance, delicious coffee and lavender blackberry scones!",service,positive
custom,custom,591,Larry is an awesome waiter. And the meatballs are the rage.,waiter,positive
custom,custom,1262,"The coconut rice is a treat, and goes well with the chicken mint kabab.",coconut rice,positive
custom,custom,560,I loved the chicken Caesar salad and the Flat Tire draft (which was free thanks to a Yelp check-in offer). The waiter was incredibly nice but took a long time to take our order and bring the check once requested.,chicken Caesar salad,positive
custom,custom,1740,Wish the prices and portion sizes would come down. $13-$15 for a breakfast is pretty high.,breakfast,negative
custom,custom,1168,The menu is very diverse really good looking drinks and live music what else do you need??? Room!! Lol,Room,positive
custom,custom,511,Great Happy hour. Half price draughts and hummus. The Charleville is excellent,Happy hour,positive
custom,custom,1281,Their sangria could use much less ice!,ice,negative
custom,custom,1610,The new Tamarind Margarita donut is SO AMAZING!,Tamarind Margarita donut,positive
custom,custom,1011,Tapenade appetizer!,Tapenade appetizer,neutral
custom,custom,859,"Ordered padthai, fried rice and one of their specialty seafood.

Fried rice was tasty, but pad thai was less than satisfied. Seafood dish was little salty but overall okay.

But timing of serving was awkward. After waiting for 20-30 mins for the first dish we had to wait another several several minutes for next dish. By the time we got third dish after 50 mins or so, we already lost the appetite.

The place is way overpriced for quality of food and service.",next dish,neutral
custom,custom,721,local divey bar. good prices and cute dogs !,good prices,positive
custom,custom,1381,"Everything is pre packaged individually, like at straubs. I guess they are baked off site and delivered here.",Everything,neutral
custom,custom,1553,"This place is trying, but the girls bartending could use some bartending school.",girls bartending,negative
custom,custom,1413,Tim was the best server we have had in a long time!  Great experience! Thanks Tim!,Tim,positive
custom,custom,684,Diarrhea Diner is what we call it! Enough said.,Diner,negative
custom,custom,1248,Leslie is a great server. No kids menu but they love the bunny bites and fried artichokes!,Leslie,positive
custom,custom,171,"Awesome music and dancing, ALWAYS",music and dancing,positive
custom,custom,229,Free admission on Sundays for Louisiana residents.,free admission on Sundays,positive
custom,custom,1139,"Fabulous breakfast...challah as light as a feather, perfectly cooked everything!",everything,positive
custom,custom,1747,Sit out and people watch from the patio,patio,positive
custom,custom,1713,Fantastic cannoli!,cannoli,positive
custom,custom,1049,The chicken entree is amazing!,chicken entree,positive
custom,custom,158,Nice place and good food for the price. Good customer service as well,customer service,positive
custom,custom,424,Waffle fries greater than(no symbols allowed in post lol) regular fries.,regular fries,negative
custom,custom,1306,"The kale soup is outstanding. Sweet potato, celery, barley, onion, and garbanzo. Seems shy on kale, though.",garbanzo,neutral
